行政區,站點名稱,可借車輛,可還空位,總車位數,營運狀態,地址,更新時間
中山區,樂群二敬業三路口,10,10,20,正常營運,敬業三路155號(前),
中山區,樂群二敬業四路口,13,23,36,正常營運,樂群二路186號,
中山區,捷運大直站(3號出口),29,4,34,正常營運,北安路536號(旁),
中山區,復興市民路口,27,23,52,正常營運,復興南路一段36-9號前人行道,
中山區,南京遼寧街口,32,9,42,正常營運,南京東路三段189號(對面),
中山區,伊通長安路口,9,10,21,正常營運,伊通街/長安東路二段(西南側路側),
中山區,新生長安路口,6,36,44,正常營運,新生北路一段/長安東路二段交叉口(北側),
中山區,市民林森路口,24,44,69,正常營運,市民大道二段/林森北路(東北側),
中山區,南京新生路口,1,35,36,正常營運,新生北路一段/南京東路一段口(橋墩下方),
中山區,一江公園,17,20,37,正常營運,一江街/松江路132巷口(西北側),
中山區,松江公園,16,26,42,正常營運,松江路/松江路84巷(西北側路側),
中山區,新生長春路口,13,19,32,正常營運,新生北路二段/新生北路二段68巷交叉口(新生橋下),
中山區,第二果菜批發市場,29,11,40,正常營運,民族東路410巷2弄18號(東側),
中山區,民生建國路口,39,8,47,正常營運,民生東路三段 / 建國北路二段口,
中山區,興安華城,10,52,62,正常營運,興安街53-4號對側,
中山區,捷運中山國中站,36,24,61,正常營運,復興北路386號南側,
中山區,龍江錦州街口,12,4,16,正常營運,龍江路287號前方,
中山區,建國長春路口,3,13,16,正常營運,建國北路/長春路口(南側),
中山區,南京建國路口,40,17,57,正常營運,南京東路二段/建國北路二段(北側),
中山區,捷運松江南京站(7號出口),41,34,75,正常營運,松江路119號前,
中山區,朱崙商場,17,20,37,正常營運,龍江路15號前,
中山區,中吉公園,7,23,30,正常營運,松江路170巷20號對側,
中山區,華山公園,15,7,22,正常營運,市民大道與長安東路一段52巷口,
中山區,建國北路一段17巷,16,29,45,正常營運,建國北路一段17巷/八德路二段137巷口,
中山區,江寧公園,4,12,16,正常營運,建國北路二段151巷30號,
中山區,民權龍江路口,19,13,32,正常營運,民權東路三段與龍江路口東南側,
中山區,捷運中山國小站(2號出口),30,48,79,正常營運,捷運中山國小站(2號出口)後方,
中山區,捷運行天宮站(3號出口),10,38,48,正常營運,松江路261號前,
中山區,林森農安街口,4,19,23,正常營運,林森北路582號(前),
中山區,捷運中山國小站(4號出口),6,14,20,正常營運,民權東路一段/民權東路一段71巷口,
中山區,農安雙城街口,3,12,15,正常營運,農安街12-1號前方,
中山區,新生德惠街口,22,13,35,正常營運,新生北路三段76號對側,
中山區,民族林森路口,9,49,58,正常營運,民族東路17號前,
中山區,臺北市立美術館,1,23,24,正常營運,花博公園5號出入口旁,
中山區,中山民族路口,16,0,16,正常營運,中山北路三段54號前,
中山區,新生高架停車場(林森北路107巷口),0,14,14,正常營運,新生北路一段與林森北路107巷口(新生高架橋下),
中山區,南京林森路口,11,11,22,正常營運,南京東路一段86號前,
中山區,仁德公園,1,17,18,正常營運,吉林路108巷與南京東路二段21巷口東南側,
中山區,中原公園,9,6,15,正常營運,新生北路二段45巷(中原公園西側),
中山區,下埤公園,0,32,33,正常營運,民族東路512巷13弄4號,
中山區,五常國中,16,25,42,正常營運,復興北路488巷2弄5號對側,
中山區,榮星花園,22,23,46,正常營運,五常街77號對側,
中山區,民權建國路口,22,28,50,正常營運,民權東路三段/建國北路三段口(東北側),
中山區,松江路431巷口,9,11,20,正常營運,松江路433號前,
中山區,新喜公園,2,10,13,正常營運,德惠街170巷22號對側,
中山區,吉林路407巷口,1,14,15,正常營運,吉林路401號前,
中山區,民族松江路口,14,3,17,正常營運,民族東路與松江路口西北側,
中山區,林安泰古厝,0,36,36,暫停營運,濱江街5號對側,
中山區,渭水八德路口,11,12,23,正常營運,渭水路54號對側,
中山區,捷運中山站(2號出口),14,19,33,正常營運,南京西路4號前,
中山區,撫順公園,14,16,30,正常營運,中山北路三段2號對側,
中山區,新生公園,10,19,29,正常營運,民族東路/吉林路口(西北側),
中山區,捷運行天宮站(1號出口),17,32,49,正常營運,松江路230號前,
中山區,林森長春路口,10,18,28,正常營運,長春路29號前,
中山區,建國農安街口,52,28,80,正常營運,建國北路/農安街口(建國橋下),
中山區,松江路77巷口,8,2,10,正常營運,松江路77巷口,
中山區,建國長安路口,12,8,20,正常營運,建國北路一段與長安東路二段口北側,
中山區,市民新生路口,8,7,15,正常營運,新生北路一段36號前,
中山區,民權吉林路口,13,13,27,正常營運,民權東路二段51號前,
中山區,中山農安街口,8,26,35,正常營運,中山北路三段25號前,
中山區,捷運行政大樓,8,6,14,正常營運,中山北路二段48巷7號前,
中山區,中吉公園(松江路188巷),8,14,22,正常營運,松江路188巷11號對側,
中山區,吉林路123巷口,4,18,22,正常營運,吉林路125號前,
中山區,國立臺北大學(臺北校區),17,21,38,正常營運,民生東路三段67號前,
中山區,錦州吉林路口,14,16,30,正常營運,錦州街174號前,
中山區,中山北路二段59巷口,0,12,12,暫停營運,中山北路二段59之3號前,
中山區,永盛公園(民生東路一段23巷),13,11,24,正常營運,民生東路一段23巷/民生東路一段27巷口,
中山區,新生錦州街口,1,18,20,正常營運,新生北路二段100號前,
中山區,濱江街199巷口,1,20,21,正常營運,濱江街199巷(八號疏散門前),
中山區,大佳社區公園,12,8,20,正常營運,濱江街154巷對側,
中山區,濱江果菜市場,3,19,22,正常營運,民族東路336號前,
中山區,興安合江路口,2,27,29,正常營運,興安街60號對側,
中山區,復興北路514巷口東側,2,10,12,正常營運,復興北路514巷66號前側,
中山區,台泥大樓,15,13,28,正常營運,中山北路二段113-133號前,
中山區,植福樂群路口,8,2,10,正常營運,植福路/樂群三路(西北側),
中山區,新興公園,5,21,26,正常營運,錦州街13巷/中山北路二段137巷口(東南側),
中山區,南京伊通街口,1,10,11,正常營運,南京東路二段178-1號,
中山區,南京龍江路口,16,8,24,正常營運,南京東路三段121號前,
中山區,撫順街41巷(崇德宮前),1,18,19,正常營運,撫順街41巷1-7號對側,
中山區,臺北市立圖書館大直分館,14,6,20,正常營運,大直街28號對側,
中山區,捷運大直站(1號出口),5,22,27,正常營運,北安路535之2號旁,
中山區,捷運松江南京站(4號出口),3,28,32,正常營運,松江路95-1至109號前方,
中山區,中429公園,6,14,21,正常營運,敬業三路177巷南側,
中山區,長春路137巷口,12,10,23,正常營運,民生東路二段134號前,
中山區,松江民生路口,5,16,21,正常營運,松江路208號前,
中山區,松江路132巷口,3,11,14,正常營運,吉林路100號對側,
中山區,長春吉林路口,6,4,10,正常營運,長春路120號前,
中山區,長春一江街口,5,5,11,正常營運,長春路135號前,
中山區,捷運松江南京站(8號出口),16,13,29,正常營運,南京東路二段101號前,
中山區,南京一江街口,3,17,20,正常營運,南京東路二段85號前,
中山區,松江長春路口,6,10,16,正常營運,松江路158號前,
中山區,經國七海文化園區,6,9,15,正常營運,北安路301號前,
中山區,民族玉門街口,3,17,20,正常營運,民族西路口與玉門街口東北側,
中山區,新生農安街口,0,15,15,正常營運,新生北路三段與農安街口(高架橋下),
中山區,稻江高級護理家事職業學校,8,6,14,正常營運,農安街77巷與農安街77巷1弄口,
中山區,捷運大直站(3號出口)_1,0,18,18,正常營運,北安路458巷41弄52之1號前,
中山區,樂群二明水路口_1,5,29,34,正常營運,樂群二路 / 明水路口(東側),
中山區,民權吉林路口(南側),30,2,32,正常營運,民權東路二段46號前,
中山區,長春龍江路口,21,18,39,正常營運,長春路與龍江路口西北側,
中山區,民權新生路口,3,23,26,正常營運,民權東路一段/新生北路三段(北側)(新生高架橋下),
中山區,建國長春路口(北側),3,26,30,正常營運,建國北路/長春路口(北側),
中山區,中山行政中心,20,10,30,正常營運,松江路/農安街口,
中山區,臺北市立美術館_1,12,28,40,正常營運,中山北路三段(花博流行館前),
中山區,劍潭社區_1,10,32,42,正常營運,通北街143號前,
中山區,濱江國小游泳池,3,13,16,正常營運,樂群二路266巷99號前,
中山區,林森公園,9,40,49,正常營運,林森北路/南京東路一段,
中山區,中428公園,13,11,24,正常營運,樂群二路30巷/樂群二路116巷61弄,
中山區,復華公園,5,15,20,正常營運,南京東路三段109巷/龍江路120巷,
中山區,新生民族路口(西南側),10,5,15,正常營運,新生北路三段/民族東路(西南側),
中山區,捷運南京復興站(1號出口),21,0,21,正常營運,捷運南京復興站(1號出口)後方(遼寧街155巷),
中山區,八德市場(北側),14,15,29,正常營運,建國南路一段/市民大道交叉口(北側),
中山區,龍江朱崙街口,3,11,14,正常營運,龍江路/朱崙街口西北側,
中山區,大直街94巷,1,12,13,正常營運,大直街94巷口,
中山區,捷運南京復興站(8號出口),5,20,25,正常營運,南京東路三段221號前,
中山區,民權建國路口(南側),3,19,22,正常營運,民權東路三段/建國北路二段(南側高架橋下),
中山區,林森德惠街口,8,8,16,正常營運,德惠街11號東側,
中山區,新生濱江街口(東南側),14,7,21,正常營運,新生北路三段/濱江街口(東南側),
中山區,新生北路一段62巷口,3,26,30,正常營運,新生北路一段64號對側,
中山區,新生長春路口(東北側),2,17,19,正常營運,新生北路二段39-2號對側,
中山區,捷運劍南路站(1號出口),5,19,25,正常營運,北安路807號,
中山區,樂群三路123號,9,25,34,正常營運,樂群三路123號,
中山區,長春路258巷2弄口,0,16,16,正常營運,長春路258巷6號北側,
中山區,長寧大廈社區(南側),7,25,32,正常營運,遼寧街201巷13號前,
中山區,建國五常街口,3,17,20,正常營運,建國北路三段/五常街,
中山區,中山北路二段62巷口,8,4,12,正常營運,中山北路二段66號前,
中山區,市民安東街口,6,30,36,正常營運,市民大道三段179號前,
中山區,市民大道二段5巷口,14,44,58,正常營運,市民大道二段/市民大道二段5巷,
中山區,捷運中山站(3號出口),11,10,21,正常營運,南京西路1號前,
中山區,建國北路高架橋下停車場G區,5,13,18,正常營運,建國北路高架橋下停車場G區,
中山區,朱崙公園,7,12,20,正常營運,龍江路45巷42號對側,
中山區,朱崙復興北路口,16,2,18,正常營運,復興北路56號,
中山區,捷運行天宮站(4號出口),36,0,36,正常營運,松江路316號旁,
中山區,建國北路三段86巷口,4,21,26,正常營運,建國北路三段/建國北路三段86巷,
中山區,正守公園,1,21,23,正常營運,長安東路一段56巷/長安東路一段,
中山區,四平松江路口,3,15,18,正常營運,松江路148號旁,
中山區,北安通北街口,15,21,36,正常營運,北安路與通北街口東北側,
中山區,民權東復興北路口(西北側),3,17,20,正常營運,民權東路三段69號前,
中山區,臺北市立大同高中,25,23,48,正常營運,長春路167號前,
中山區,中崙加油站,4,23,27,正常營運,八德路二段214號,
中山區,北安明水路口(自強隧道),3,9,12,正常營運,北安路/明水路(公車站：自強隧道),
中山區,中正國小(南京東路三段48巷),5,10,15,正常營運,南京東路三段48巷/龍江路76巷,
中山區,臺北時代廣場,17,18,35,正常營運,植福路308號前,
中山區,吉林農安街口(西北側),2,13,15,正常營運,吉林路388號,
中山區,濱江國中,23,8,31,正常營運,樂群二路266巷/基湖路112巷,
中山區,環山抽水站,10,24,34,正常營運,基湖路168號前,
中山區,民權中山路口(東北側),11,14,25,正常營運,中山北路二段171號,
中山區,復興五常街口(西南側),4,22,26,正常營運,復興北路448號,
中山區,松江長安路口,2,19,21,正常營運,松江路50號前,
中山區,長安國小,11,15,26,正常營運,吉林路15號前,
中山區,中山市場,6,10,16,正常營運,長安西路3號,
中山區,捷運雙連站(1號出口),13,4,17,正常營運,民生西路60號前,
中山區,吉林南京路口(西北側),3,19,22,正常營運,南京東路二段53號旁,
中山區,龍江路345巷,12,11,23,正常營運,龍江路345巷4號對側,
中山區,捷運劍南路站(3號出口),4,42,46,正常營運,北安路與敬業三路口東北側,
中山區,一江南京東路口(西南側),17,5,22,正常營運,南京東路二段96號旁,
中山區,大直抽水站公車站,8,19,27,正常營運,明水路/北安路458巷47弄,
中山區,民權東路三段39巷口,10,15,25,正常營運,復興北路514巷36號旁,
中山區,臺北市立中山女高,14,19,33,正常營運,長安東路二段/長安東路二段153巷,
中山區,朱昌公園,6,19,25,正常營運,合江街27號對側,
中山區,林森公園東北側,11,7,18,正常營運,新生北路二段28巷3號對側,
中山區,康樂公園西北側,9,9,18,正常營運,中山北路二段39巷20號,
中山區,中山北德惠街口,11,9,20,正常營運,中山北路三段47號,
中山區,晴光公園,16,4,20,正常營運,雙城街13巷3號對側,
中山區,松江路25巷口,14,28,42,正常營運,松江路9號前,
中山區,民生東合江街口,1,19,20,正常營運,民生東路三段30號,
中山區,飛航服務總臺,17,6,23,正常營運,濱江街357號,
中山區,內湖堤頂大道(西南側),19,5,24,正常營運,堤頂大道二段586號前,
中山區,大直派出所,4,26,30,正常營運,北安路458巷,
中山區,遼寧民生路口,1,35,36,正常營運,民生東路三段與遼寧街口西南側,
中山區,松江路184巷口,21,0,21,正常營運,松江路182號,
中山區,民權東路三段60巷,15,3,18,正常營運,民權東路三段60巷26號,
中山區,長春路258巷2弄(北側),1,18,19,正常營運,長春路201號,
中山區,中山北路二段96巷口,18,0,18,正常營運,中山北路二段96號旁,
中山區,吉林路236巷口,11,10,21,正常營運,吉林路171號,
中山區,上塔悠公園(明水路),17,13,30,正常營運,明水路480號,
中山區,中山民生東路口(東南側),11,10,21,正常營運,中山北路二段77-4號,
中山區,中山北路二段26巷,29,22,51,正常營運,中山北路二段26巷32號(旁),
中山區,八德路二段210巷口,5,16,21,正常營運,市民大道三段143號對側,
中山區,長安林森路口公車站,6,12,20,正常營運,長安東路一段26號,
中山區,市民大道二段67巷口,8,22,30,正常營運,市民大道二段65號旁,
中山區,德惠雙城街口(西側),8,10,18,正常營運,德惠街16號前,
中山區,北安路608巷明水路口,12,5,18,正常營運,北安路608巷/明水路(西北側),
中山區,新生林森北路485巷口,14,21,35,正常營運,新生北路二段/林森北路485巷(東側),
中山區,新壽公園,13,3,16,正常營運,新生北路三段3巷與吉林路口,
中山區,復興北路430巷,13,24,37,正常營運,復興北路430巷/民權東路三段75巷,
中山區,林森錦州街口,2,19,21,正常營運,林森北路438號(前),
中山區,臺北市立美術館(中山北路三段),18,2,20,正常營運,中山北路三段181號(前),
中山區,臺北市立美術館(新生北路三段),15,9,24,正常營運,臺北市立美術館北側,
中山區,南京新生路口(北側),0,24,24,暫停營運,南京東路一段/新生北路一段(橋墩下方),
中山區,永安國小(北安路554巷),11,6,17,正常營運,北安路554巷39號對面,
中山區,敬業一路36巷口,7,20,27,正常營運,敬業二路55號對面,
中山區,經濟部能源署,16,2,18,正常營運,復興北路2號,
中山區,松江路372巷口,3,12,15,正常營運,松江路374號(對面),
內湖區,文湖街21巷118弄口,4,24,28,正常營運,文湖街21巷118弄6-10號(前),
內湖區,北勢湖環保公園,12,15,27,正常營運,內湖路一段66-72號前方公園,
內湖區,洲子一號公園,15,28,43,正常營運,基湖路37號西側,
內湖區,西康公園,8,13,21,正常營運,內湖路一段225巷口,
內湖區,文湖國小,33,10,43,正常營運,文湖街21巷口北側,
內湖區,文湖街81巷10號西側,1,21,23,正常營運,文湖街81巷10號西側,
內湖區,德明財經科技大學,14,22,36,正常營運,環山路一段56號南側,
內湖區,麗山國小,54,22,76,正常營運,內湖路一段411巷19弄9號對側,
內湖區,麗山高中,18,39,57,正常營運,環山路二段141號北側,
內湖區,港華五號公園,14,2,16,正常營運,環山路二段81號西北側,
內湖區,大湖國小,8,21,29,正常營運,大湖山莊街/大湖山莊街176巷(東南側),
內湖區,安湖三號公園,6,9,16,正常營運,東湖路113巷49弄3號北側,
內湖區,東湖路113巷95弄,4,13,17,正常營運,東湖路113巷95弄13號西側,
內湖區,瑞光計程車服務站,14,6,20,正常營運,港墘路221巷2號,
內湖區,文德三號公園(江南街71巷16弄),6,9,15,正常營運,瑞光路271號東南側,
內湖區,捷運大湖公園站(2號出口),9,37,46,正常營運,成功路五段5號東側,
內湖區,康寧星雲街口,2,17,19,正常營運,康寧路一段116號,
內湖區,星雲街47號,1,21,22,正常營運,星雲街47號南側,
內湖區,捷運西湖站(1號出口),19,4,23,正常營運,環山路一段9巷9號對側,
內湖區,捷運西湖站(2號出口),7,17,24,正常營運,內湖路一段250號前,
內湖區,瑞光路583巷口,9,8,20,正常營運,瑞光路583巷/瑞光路,
內湖區,港都公園,7,8,15,正常營運,港華街57號(對面),
內湖區,環山路二段26巷口,8,14,22,正常營運,環山路二段/環山路二段26巷(西南側),
內湖區,成功金龍路口,19,17,36,正常營運,成功路四段188號,
內湖區,碧山公園,3,27,31,正常營運,內湖路三段60巷28號東側,
內湖區,金瑞公園,26,19,45,正常營運,金龍路203-8號北側,
內湖區,捷運文德站(2號出口),20,29,49,正常營運,文德路212號旁,
內湖區,陽光公園,10,11,21,正常營運,陽光街與文德路220巷口西側,
內湖區,文德二號公園(南側),5,8,13,正常營運,陽光街與陽光街68巷102弄口,
內湖區,文德二號公園(北側),1,14,15,正常營運,文德路210巷12號對側,
內湖區,瑞陽公園,1,11,12,正常營運,文德路22巷6號(對面),
內湖區,湖光國宅,10,35,45,正常營運,文德路22巷與文德路22巷74弄口,
內湖區,潭美街213號,0,12,12,暫停營運,潭美街213號南側,
內湖區,南京東路六段180號,6,15,21,正常營運,南京東路六段180號北側,
內湖區,潭美國小(南京舊宗路口),25,4,29,正常營運,行善路179號南側,
內湖區,新明路343號,1,9,10,正常營運,新明路341號北側,
內湖區,成美長壽橋(潭美街),3,19,22,正常營運,潭美街139號對側,
內湖區,內湖行政中心,6,19,25,正常營運,民權東路六段99號(前),
內湖區,樂康公園,6,14,20,正常營運,康樂街61巷73弄22-1號南側,
內湖區,安康路32巷24弄,5,16,21,正常營運,安康路32巷24弄22號,
內湖區,明美公園,25,22,47,正常營運,石潭路27號南側,
內湖區,南京東路六段368巷,20,53,73,正常營運,南京東路六段382號西南側,
內湖區,新明成功路口,15,23,38,正常營運,新明路22號,
內湖區,民權瑞光路口,38,19,57,正常營運,民權東路六段50號,
內湖區,瑞光公共住宅(瑞光路),5,25,30,正常營運,瑞光路160號,
內湖區,民權東路六段15巷,18,24,42,正常營運,民權東路六段15巷29號,
內湖區,扶輪親恩公園,18,39,57,正常營運,民權東路六段30號,
內湖區,新湖三民善街口,4,10,15,正常營運,新湖三路36號,
內湖區,內湖119號綠地,32,9,41,正常營運,南京東路六段125號南側,
內湖區,行善公園,18,7,25,正常營運,潭美街27號西側,
內湖區,三軍總醫院,39,11,50,正常營運,成功路二段424號(對面),
內湖區,福華商場,40,0,40,正常營運,民權東路六段/民權東路六段180巷(西南側),
內湖區,臺北市網球中心,25,9,34,正常營運,民權東路六段208號(前),
內湖區,捷運葫洲站(1號出口),18,18,37,正常營運,康寧路三段39號(對面),
內湖區,麗湖國小,13,14,27,正常營運,金湖路363巷11號(對面),
內湖區,金湖路347巷125弄口,4,21,25,正常營運,金湖路347巷125弄1號(對面),
內湖區,碧湖公園,6,19,25,正常營運,內湖路二段/內湖路二段103巷口(東北側),
內湖區,碧湖公園(內湖路二段103巷),8,11,19,正常營運,內湖路二段103巷76號(對面),
內湖區,貿七社區,3,14,17,正常營運,內湖路二段179巷48弄17號(旁),
內湖區,內湖區農會,8,4,12,正常營運,內湖路二段334號(前),
內湖區,捷運內湖站(2號出口),4,6,10,正常營運,成功路四段167巷6弄2號(旁),
內湖區,康寧金湖路口,13,8,21,正常營運,康寧路一段273號(對面),
內湖區,康寧路一段156巷20弄口,9,11,20,正常營運,康寧路一段156巷/康寧路一段156巷20弄(西側),
內湖區,安康公園,20,5,25,正常營運,五分街14巷31號(對面),
內湖區,安泰街83巷,12,22,34,正常營運,安泰街83巷3號(對面),
內湖區,內溝溪生態展示館,9,6,16,正常營運,康樂街236-3號(前),
內湖區,捷運港墘站(2號出口),43,4,47,正常營運,內湖路一段520號,
內湖區,東湖國中,5,37,42,正常營運,康樂街125巷4號(對面),
內湖區,石潭公園(安康路),20,20,41,正常營運,安康路28號西北側,
內湖區,內湖垃圾焚化廠,18,2,20,正常營運,安康路290號西側,
內湖區,康寧公園(北側),8,14,22,正常營運,康寧路三段60號南側,
內湖區,康寧路三段54巷口,7,8,15,正常營運,康寧路三段54-5號西側,
內湖區,行善路25巷口,0,21,21,正常營運,行善路39號(前),
內湖區,新明路460巷口,11,11,22,正常營運,南京東路六段122號(斜前方),
內湖區,下灣公園,16,14,30,正常營運,民權東路六段206巷/民權東路六段190巷75弄(西北側),
內湖區,民權東路六段245巷口,4,13,17,正常營運,民權東路六段247號(前),
內湖區,東湖國小,19,10,29,正常營運,東湖路與東湖路113巷口東側,
內湖區,捷運內湖站(1號出口),11,17,28,正常營運,成功路四段182巷/成功路四段口(西側),
內湖區,瑞光港墘路口,20,9,30,正常營運,港墘路185號前,
內湖區,瑞湖陽光街口,34,0,34,正常營運,瑞湖街101號對側,
內湖區,金龍公園,3,11,15,正常營運,金龍路112巷口(金龍公園側),
內湖區,星雲街138巷1弄口,4,17,21,正常營運,星雲街138巷18號,
內湖區,東湖一號公園,0,19,19,暫停營運,康寧路三段189巷163弄13號東南側,
內湖區,東湖二號公園,4,21,25,正常營運,康寧路三段99巷39弄70號東南側,
內湖區,康湖二號公園(康寧醫院),8,17,25,正常營運,成功路五段420巷17號東側,
內湖區,堤頂大道新湖一路口,10,10,20,正常營運,堤頂大道一段215號前,
內湖區,下灣公園(成功路),7,9,16,正常營運,成功路二段189號北側,
內湖區,舊宗行善路口,3,19,22,正常營運,行善路179號西側,
內湖區,新湖二路250巷口,19,1,20,正常營運,新湖二路/新湖二路250巷(西南側),
內湖區,成功路四段41巷口,15,0,15,正常營運,成功路四段41巷6號前側,
內湖區,金湖星雲街口,18,12,30,正常營運,金湖路83號對側,
內湖區,國防醫學院,8,17,25,正常營運,民權東路六段161號前側,
內湖區,民權東路六段190巷117弄口,13,12,25,正常營運,民權東路六段190巷117弄15號對側,
內湖區,內湖運動中心,18,3,21,正常營運,洲子街12號前,
內湖區,九華公園,19,6,25,正常營運,文湖街21巷68弄25-6號北側,
內湖區,內湖路二段179巷口,9,13,22,正常營運,內湖路二段179巷242號對側,
內湖區,行善行愛路口,5,7,12,正常營運,行善路243號(前),
內湖區,民善新湖二路口(家樂福內湖店),6,17,23,正常營運,民善街88號(旁),
內湖區,統振大樓,8,17,25,正常營運,安美街181號前,
內湖區,陽光街161巷口,6,10,16,正常營運,陽光街161巷14號對側,
內湖區,潭美公園(南京東路六段368巷),7,17,25,正常營運,南京東路六段366號對側,
內湖區,西康二號公園,10,8,21,正常營運,文湖街60巷/環山路一段24巷(北側),
內湖區,三民國中(民權東路六段47巷),1,12,13,正常營運,民權東路六段47巷6號對側,
內湖區,瑞光路76巷口,7,5,12,正常營運,瑞光路102號前,
內湖區,捷運東湖站,11,50,62,正常營運,安康路315巷/五分街14巷(西側),
內湖區,新湖國小,7,16,23,正常營運,民權東路六段/成功路二段320巷31弄(東南側),
內湖區,碧山內湖路口,1,15,16,正常營運,內湖路三段72巷15號西側,
內湖區,民權東路六段413巷,9,16,25,正常營運,民權東路六段409號前,
內湖區,宏匯瑞光廣場(瑞光路),3,13,16,正常營運,瑞光路353號前(瑞光路側人行道),
內湖區,宏匯瑞光廣場(港墘路),13,5,20,正常營運,瑞光路355號前(港墘路側人行道),
內湖區,康樂街151巷,6,18,24,正常營運,康樂街151巷/康樂街,
內湖區,內湖路一段360巷,15,0,15,正常營運,內湖路一段358號,
內湖區,成功路三段83號前,2,15,17,正常營運,成功路三段83號前,
內湖區,內湖路一段47巷,9,8,22,正常營運,內湖路一段47巷/內湖路一段47巷22弄,
內湖區,陽光舊宗路口,4,16,20,正常營運,陽光街/舊宗路二段,
內湖區,安湖公園,6,9,15,正常營運,東湖路113巷95弄/康寧路三段75巷,
內湖區,湖興公園,5,11,16,正常營運,成功路二段250巷23弄/成功路二段312巷,
內湖區,安泰公園,5,10,15,正常營運,安泰街45巷11弄1號,
內湖區,安泰街(康樂橋下),9,12,21,正常營運,安泰街(康樂橋下),
內湖區,康樂綠地,6,14,20,正常營運,康樂街191巷/康樂街,
內湖區,捷運港墘站(1號出口),21,1,23,正常營運,內湖路一段663號前,
內湖區,明美公園(行善路333巷),5,11,16,正常營運,行善路333巷92號前,
內湖區,舊宗新湖三路口,16,9,25,正常營運,舊宗路一段/新湖三路(南側),
內湖區,內湖運動公園,16,9,25,正常營運,民權東路六段11巷/舊宗路二段,
內湖區,內湖路三段326巷口,11,9,20,正常營運,內湖路三段326巷/內湖路三段,
內湖區,成功公園,2,9,11,正常營運,成功路四段223巷/成功路四段223巷6弄,
內湖區,康寧路三段189巷93弄口,2,12,14,正常營運,康寧路三段189巷/康寧路三段189巷93弄,
內湖區,中國醫藥大學附設醫院臺北分院,13,3,16,正常營運,內湖路二段368號對側,
內湖區,康樂抽水站,14,11,25,正常營運,東湖路160巷23號,
內湖區,環山路三段16巷口,7,14,21,正常營運,環山路三段/環山路三段16巷口(東南側),
內湖區,文德一號綠地,6,9,15,正常營運,內湖區文德路91號旁,
內湖區,臺北花市,9,24,33,正常營運,新湖三路28號前人行道,
內湖區,行善社會住宅,4,19,23,正常營運,行愛路與新湖一路口西南側,
內湖區,康寧路三段99巷17弄口,16,2,18,正常營運,康寧路三段99巷19號對側,
內湖區,堤頂大道二段407巷口,6,9,15,正常營運,堤頂大道二段405號前,
內湖區,海德堡科技大樓,8,4,12,正常營運,堤頂大道二段473號前,
內湖區,致伸科技大樓,7,9,17,正常營運,瑞光路669號旁,
內湖區,內湖路一段288巷口,16,4,20,正常營運,內湖路一段290號前,
內湖區,大都會客運內湖站,19,6,25,正常營運,民權東路六段11巷25號對側,
內湖區,瑞湖公園,13,2,15,正常營運,民權東路六段15巷/民權東路六段19巷,
內湖區,台灣世曦大樓,7,9,16,正常營運,陽光街323號,
內湖區,遠雄時代總部,11,3,14,正常營運,瑞光路423號,
內湖區,瑞光路358巷口,8,5,14,正常營運,瑞光路/瑞光路358巷,
內湖區,大港墘公園(洲子街),14,4,18,正常營運,洲子街/瑞光路393巷,
內湖區,世紀經貿,7,9,16,正常營運,內湖路一段396號,
內湖區,民權東路六段56巷口,13,12,25,正常營運,民權東路六段56巷7號對側,
內湖區,新湖三行忠路72巷口,9,9,18,正常營運,新湖三路/行忠路72巷,
內湖區,新湖三新湖二146巷口,6,19,25,正常營運,新湖三路122、124號對側,
內湖區,舊宗新湖二路口,17,8,25,正常營運,舊宗路一段/新湖二路(南側),
內湖區,新光基湖大樓,7,12,19,正常營運,基湖路12號,
內湖區,內湖路一段120巷15弄,24,8,32,正常營運,內湖路一段120巷15弄8號對側,
內湖區,北勢湖環保公園(堤頂大道側),11,10,21,正常營運,堤頂大道二段501號前,
內湖區,達爾文大樓,7,8,15,正常營運,洲子街61號,
內湖區,東湖四號公園,7,20,28,正常營運,康樂街110巷21號對側,
內湖區,加瑪科技中心,5,8,13,正常營運,內湖路一段360巷17-19號,
內湖區,福壽公園,1,13,14,正常營運,星雲街156號對側,
內湖區,捷運西湖站(1號出口)內湖路側,18,2,20,正常營運,內湖區內湖路一段289號,
內湖區,威剛科技總部,32,20,52,正常營運,潭美街537號前,
內湖區,太陽科技廣場,12,3,15,正常營運,內湖路一段91巷16號對側,
內湖區,瑞光路316巷,4,15,20,正常營運,瑞光路316巷35號,
內湖區,文德路220巷口,7,13,20,正常營運,文德路與文德路220巷口西南側,
內湖區,長壽抽水站,11,9,20,正常營運,安美街38號前方,
內湖區,捷運葫洲站(2號出口),11,9,20,正常營運,康寧路三段16巷6號斜對面,
內湖區,五分埤,11,5,16,正常營運,康樂街201巷25-35號對側,
內湖區,環山路三段1巷(麗山高中),9,9,18,正常營運,環山路三段15號對面,
內湖區,潭美公園(南京東路六段482號),14,15,29,正常營運,南京東路六段482號,
內湖區,美善公園,14,7,22,正常營運,行善路59巷40弄20號對側,
內湖區,潭美公園(新明路298巷),22,4,26,正常營運,南京東路六段242號對側,
內湖區,麗山國小(內湖路一段411巷),14,8,22,正常營運,內湖路一段411巷/港華街,
